acqf,trial,iteration,best_f,c_x,sum_c_x,cum_costs,eta
EI,2,16,-5.366474944024808,"{'0': 140.0131973677752, '1': 95.2012713700058, '2': 65.93866124595671}",301.1531299837377,7480.344780025037,0.44012666865176525
EI,4,20,-3.0331143018490123,"{'0': 139.99868038922835, '1': 81.66296930251525, '2': 59.981258558566076}",281.6429082503097,8469.621548953126,0.35848592240854177
EIPU-MEMO,1,3,-8.740785324816553,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 37.33413004843775}",37.53413005141798,3137.2122015907266,0.8573749999999999
EIPU,2,8,-5.410037062693122,"{'0': 142.55669784228792, '1': 89.13458914731875, '2': 52.21514709649423}",283.9064340861009,5048.943685059674,0.6634204312890623
EI,3,20,-4.00588951333137,"{'0': 138.68625189090199, '1': 91.64824861325695, '2': 74.04500426047728}",304.37950476463624,8267.53300641537,0.35848592240854177
EEIPU,5,5,-5.842660421424698,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 70.6438023601757}",70.84380236315593,3239.4049942539227,0.7737809374999999
EIPU,4,8,-5.3649388085740455,"{'0': 139.9996385920494, '1': 73.46546678104075, '2': 56.676129247773524}",270.14123462086366,5270.4437432461,0.6634204312890623
EI,1,21,-4.512284021839516,"{'0': 140.22013578416326, '1': 76.45538554920614, '2': 82.82831813388435}",299.5038394672538,8845.968138129105,0.34056162628811465
EIPU-MEMO,3,5,-8.493956318752081,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 71.49065773987867}",71.6906577428589,3426.6567958617106,0.7737809374999999
EI,4,21,-3.0331143018490123,"{'0': 139.77953217965364, '1': 74.25695103987545, '2': 67.29766251693465}",281.3341457364637,8750.95569468959,0.34056162628811465
EIPU,3,10,-3.4793580756486944,"{'0': 141.4425693245543, '1': 91.2311839709942, '2': 35.75325985733175}",268.42701315288025,5638.391252044807,0.5987369392383786
EI,3,21,-4.00588951333137,"{'0': 138.68625189090199, '1': 75.56202428079973, '2': 72.2343339396369}",286.4826101113386,8554.015616526709,0.34056162628811465
EI,2,17,-5.366474944024808,"{'0': 140.08220633221558, '1': 96.10458917312323, '2': 55.27546855607158}",291.4622640614104,7771.807044086448,0.41812033521917696
EI,5,22,-0.8363729697650943,"{'0': 140.19510925729122, '1': 79.49963548295611, '2': 66.51249097353856}",286.2072357137859,8920.618538406961,0.3235335449737089
EI,4,22,-3.0331143018490123,"{'0': 139.99995024130027, '1': 65.2469054910179, '2': 64.30048011116895}",269.54733584348713,9020.503030533077,0.3235335449737089
EIPU,2,9,-5.410037062693122,"{'0': 142.57355649169665, '1': 92.46009537850634, '2': 50.886734570994776}",285.92038644119776,5334.864071500871,0.6302494097246091
EI,1,22,-4.155540913369784,"{'0': 140.02437048961156, '1': 73.75924303044242, '2': 86.16148590849969}",299.94509942855365,9145.91323755766,0.3235335449737089
EEIPU,4,6,-9.53356128793903,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.15987585118387}",66.3598758541641,3610.6779978072045,0.7350918906249998
EI,3,22,-4.00588951333137,"{'0': 138.68625189090199, '1': 85.75866773594122, '2': 74.73196239497143}",299.17688202181466,8853.192498548524,0.3235335449737089
EEIPU,3,6,-8.493956318752081,"{'0': 0.10000000149011612, '1': 77.7024207757925, '2': 42.036430235448904}",119.83885101273152,3548.1434012420473,0.7350918906249998
EIPU,5,9,-4.9328099160097185,"{'0': 142.22714841922996, '1': 70.59517945259343, '2': 74.89390287366021}",287.7162307454836,5192.47420816889,0.6302494097246091
EI,4,23,-2.7081783322504625,"{'0': 139.9983040530619, '1': 85.58226405149492, '2': 61.85595122697632}",287.43651933153313,9307.93954986461,0.30735686772502346
EI,1,23,-4.155540913369784,"{'0': 142.28228604342263, '1': 83.84808506378519, '2': 83.20859744019296}",309.3389685474008,9455.25220610506,0.30735686772502346
EI,5,23,-0.8363729697650943,"{'0': 140.34929473726754, '1': 86.60633917851136, '2': 73.10265783150687}",300.05829174728575,9220.676830154247,0.30735686772502346
EEIPU,2,6,-6.1780736803636636,"{'0': 0.10000000149011612, '1': 90.82490759529338, '2': 60.42425505321065}",151.34916264999416,3450.44397647591,0.7350918906249998
EIPU,4,9,-5.3649388085740455,"{'0': 139.99907199870174, '1': 77.52155801532712, '2': 57.65019276582978}",275.1708227798586,5545.614566025959,0.6302494097246091
EI,2,18,-5.366474944024808,"{'0': 140.73268784236373, '1': 94.69874797807066, '2': 60.15191032149707}",295.58334614193143,8067.390390228379,0.3972143184582181
EI,4,24,-2.7081783322504625,"{'0': 139.79048989795754, '1': 80.39990701363791, '2': 55.9927029602466}",276.18309987184205,9584.122649736451,0.2919890243387723
EEIPU,1,5,-7.870135130821174,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 48.8126250588402}",49.01262506182043,3229.355590411559,0.7737809374999999
EI,3,23,-4.00588951333137,"{'0': 145.3839723336922, '1': 88.17061336076605, '2': 73.48185658293984}",307.0364422773981,9160.228940825922,0.30735686772502346
EIPU,3,11,-1.733653743984814,"{'0': 140.18658655487934, '1': 78.1725628142297, '2': 36.53981790367351}",254.89896727278256,5893.290219317589,0.5688000922764596
EIPU,1,5,-8.214349871699413,"{'0': 142.253835611379, '1': 52.46927529471213, '2': 52.26846118418785}",246.991572090279,4080.182686006642,0.7737809374999999
EI,1,24,-4.155540913369784,"{'0': 140.49031785552907, '1': 72.51997197740243, '2': 75.2117335521693}",288.2220233851008,9743.47422949016,0.2919890243387723
EIPU-MEMO,2,5,-7.348669405363518,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 73.31189690164393}",73.51189690462417,3286.3224287950843,0.7737809374999999
EI,5,24,-0.8363729697650943,"{'0': 142.0290966307389, '1': 57.40210777781927, '2': 89.89383583457854}",289.32504024313675,9510.001870397384,0.2919890243387723
EI,4,25,-2.7081783322504625,"{'0': 139.9965814111095, '1': 81.62011337464978, '2': 65.74077846370476}",287.357473249464,9871.480122985915,0.27738957312183365
EIPU,4,10,-4.828117580035806,"{'0': 139.9991108451652, '1': 68.94034893632927, '2': 48.64726831853384}",257.5867281000283,5803.201294125987,0.5987369392383786
EI,1,25,-4.155540913369784,"{'0': 140.17967820466043, '1': 65.44134483289614, '2': 81.25965609842508}",286.88067913598167,10030.354908626143,0.27738957312183365
EIPU-MEMO,5,5,-6.024697897756148,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 71.77283799350856}",71.97283799648879,3227.3750197993695,0.7737809374999999
EI,2,19,-4.658049237983313,"{'0': 140.05962039353318, '1': 84.01224062837348, '2': 59.48128640220987}",283.55314742411656,8350.943537652496,0.37735360253530714
EI,5,25,-0.8363729697650943,"{'0': 128.88770189054333, '1': 56.57691771114707, '2': 89.23506442910762}",274.69968403079804,9784.701554428182,0.27738957312183365
EI,4,26,-1.5264605676324121,"{'0': 139.99812920849445, '1': 81.3547633509906, '2': 61.78251989537881}",283.13541245486385,10154.615535440778,0.263520094465742
EIPU,5,10,-4.9328099160097185,"{'0': 140.00127855370047, '1': 69.18379896184426, '2': 74.89390118398059}",284.0789786995253,5476.553186868416,0.5987369392383786
EIPU-MEMO,1,4,-8.740785324816553,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 38.61678000411868}",38.81678000709891,3176.0289815978254,0.8145062499999999
EI,3,24,-4.00588951333137,"{'0': 141.3568108426517, '1': 68.6364235341216, '2': 71.97961112142609}",281.9728454981994,9442.201786324122,0.2919890243387723
EIPU,3,12,-1.733653743984814,"{'0': 140.0014472769302, '1': 79.48402632452276, '2': 35.59520945544123}",255.08068305689417,6148.370902374483,0.5403600876626365
EEIPU,5,6,-5.412477205214575,"{'0': 0.10000000149011612, '1': 57.27549137043313, '2': 73.34843003344842}",130.72392140537167,3370.1289156592943,0.7350918906249998
EIPU,2,10,-5.410037062693122,"{'0': 147.2451904594975, '1': 84.54070342516368, '2': 50.44397418445367}",282.22986806911484,5617.093939569986,0.5987369392383786
EI,1,26,-3.012980904521644,"{'0': 140.88215977766205, '1': 75.88299052896994, '2': 75.57427058687398}",292.339420893506,10322.694329519649,0.263520094465742
EIPU,1,6,-7.984802636561095,"{'0': 142.59501174796878, '1': 57.86955074918838, '2': 53.70965377072717}",254.17421626788433,4334.356902274527,0.7350918906249998
EI,5,26,-0.8363729697650943,"{'0': 141.67146844759992, '1': 37.93408513173458, '2': 79.33822693985559}",258.9437805191901,10043.645334947372,0.263520094465742
EI,4,27,-1.5264605676324121,"{'0': 139.99955756597979, '1': 67.07287225845431, '2': 60.2182876012386}",267.2907174256727,10421.90625286645,0.25034408974245487
EIPU,4,11,-4.037795826626434,"{'0': 139.9994135604436, '1': 70.14078979438766, '2': 58.822602526146824}",268.96280588097807,6072.164100006965,0.5688000922764596
EI,2,20,-4.368368469672591,"{'0': 140.09084157096146, '1': 72.47822000999963, '2': 61.85495315281577}",274.42401473377686,8625.367552386273,0.35848592240854177
EI,1,27,-3.012980904521644,"{'0': 140.04272499877243, '1': 76.18768584106027, '2': 74.85099090820732}",291.08140174804004,10613.77573126769,0.25034408974245487
EI,3,25,-4.00588951333137,"{'0': 138.68625189090199, '1': 76.08909900798076, '2': 74.82543503134514}",289.60078593022786,9731.80257225435,0.27738957312183365
EI,5,27,-0.8363729697650943,"{'0': 169.32528579525925, '1': 54.85656381359433, '2': 89.89383583457854}",314.0756854434321,10357.721020390803,0.25034408974245487
EIPU,1,7,-6.704703505959748,"{'0': 140.32949149468777, '1': 59.7920907674682, '2': 59.03527838645795}",259.15686064861393,4593.513762923141,0.6983372960937497
EI,4,28,-1.5264605676324121,"{'0': 139.0475146709288, '1': 56.913698100741875, '2': 58.81658961772639}",254.77780238939704,10676.684055255848,0.2378268852553321
EIPU-MEMO,4,5,-9.452517522116832,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 51.07577645979093}",51.27577646277116,3542.075190763917,0.7737809374999999
EI,1,28,-3.012980904521644,"{'0': 140.87927603873106, '1': 83.80807087837987, '2': 88.45956187566429}",313.1469087927752,10926.922640060464,0.2378268852553321
EIPU,3,13,-1.733653743984814,"{'0': 140.07809544134943, '1': 70.61781892945645, '2': 38.21182947771443}",248.90774384852034,6397.278646223003,0.5133420832795047
EEIPU,4,7,-9.53356128793903,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 55.56815460343604}",55.768154606416275,3666.446152413621,0.6983372960937497
EEIPU,3,7,-8.493956318752081,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.38371787817715}",66.58371788115738,3614.727119123205,0.6983372960937497
EIPU,4,12,-4.037795826626434,"{'0': 139.9998033317968, '1': 60.07072678139763, '2': 59.06213803541351}",259.132668148608,6331.296768155573,0.5403600876626365
EI,4,29,-1.5264605676324121,"{'0': 141.06852755203323, '1': 70.98933579132935, '2': 57.786272933230215}",269.8441362765928,10946.528191532441,0.2259355409925655
EI,5,28,-0.8363729697650943,"{'0': 154.5351101281695, '1': 56.9281719375243, '2': 56.95215579543475}",268.41543786112857,10626.136458251933,0.2378268852553321
EIPU,5,11,-4.9328099160097185,"{'0': 140.1749075257276, '1': 48.04456310134567, '2': 74.89390118398059}",263.11337181105387,5739.66655867947,0.5688000922764596
EI,2,21,-4.368368469672591,"{'0': 140.00521796837046, '1': 67.44456514660568, '2': 71.06000121755612}",278.50978433253226,8903.877336718806,0.34056162628811465
EI,3,26,-4.00588951333137,"{'0': 138.68625189090199, '1': 74.91238502393352, '2': 74.61833243253471}",288.2169693473702,10020.01954160172,0.263520094465742
EIPU,2,11,-5.410037062693122,"{'0': 141.77933371692737, '1': 83.97322868727912, '2': 53.538116378442}",279.29067878264846,5896.384618352635,0.5688000922764596
EI,1,29,-3.012980904521644,"{'0': 143.4587842476648, '1': 87.39606510284477, '2': 74.79683018834507}",305.65167953885464,11232.574319599318,0.2259355409925655
EEIPU,2,7,-6.1780736803636636,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 50.71030329591423}",50.91030329889446,3501.3542797748046,0.6983372960937497
EIPU,1,8,-6.704703505959748,"{'0': 140.1342889596943, '1': 58.467429469232506, '2': 46.71485271617057}",245.31657114509738,4838.830334068239,0.6634204312890623
EI,4,30,-1.5264605676324121,"{'0': 140.4562071837201, '1': 49.030190004557205, '2': 57.786272933230215}",247.2726701215075,11193.800861653948,0.2146387639429372
EIPU-MEMO,3,6,-8.493956318752081,"{'0': 0.10000000149011612, '1': 78.65320799374348, '2': 44.17149286380747}",122.92470085904107,3549.5814967207516,0.7350918906249998
EI,5,29,-0.8363729697650943,"{'0': 154.7339816957915, '1': 36.76244653873984, '2': 87.44180443463195}",278.93823266916326,10905.074690921096,0.2259355409925655
EIPU,4,13,-4.037795826626434,"{'0': 139.9807977436431, '1': 78.48401952601009, '2': 59.190710663918}",277.6555279335712,6608.9522960891445,0.5133420832795047
EI,4,31,-1.5264605676324121,"{'0': 140.07067260433888, '1': 76.6889930178663, '2': 57.786272933230215}",274.5459385554354,11468.346800209383,0.20390682574579033
EIPU-MEMO,2,6,-4.905259285418358,"{'0': 0.10000000149011612, '1': 88.46757539412344, '2': 61.572142286555376}",150.13971768216894,3436.462146477253,0.7350918906249998
EI,3,27,-2.858987200450511,"{'0': 140.03094748929803, '1': 77.5833710812811, '2': 35.595166435994535}",253.2094850065737,10273.229026608293,0.25034408974245487
EIPU,5,12,-4.9328099160097185,"{'0': 143.2545466066033, '1': 70.93983694045608, '2': 74.89390404804902}",289.0882875951084,6028.754846274578,0.5403600876626365
EI,1,30,-3.012980904521644,"{'0': 140.04153105297738, '1': 65.83257711820112, '2': 74.79944706784906}",280.67355523902756,11513.247874838346,0.2146387639429372
EEIPU,1,6,-7.870135130821174,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 41.11318101806844}",41.31318102104867,3270.668771432608,0.7350918906249998
EI,2,22,-4.07454498556179,"{'0': 140.00068519712633, '1': 70.95182377239037, '2': 54.05381922583627}",265.006328195353,9168.88366491416,0.3235335449737089
EIPU,3,14,-1.733653743984814,"{'0': 139.97531444298056, '1': 71.55637325419907, '2': 37.505540261059956}",249.03722795823958,6646.315874181243,0.48767497911552943
EI,4,32,-1.5264605676324121,"{'0': 140.22735047305434, '1': 79.0311077309634, '2': 42.79908146886308}",262.0575396728808,11730.404339882263,0.1937114844585008
EIPU,4,14,-4.037795826626434,"{'0': 139.16017683323798, '1': 61.80129550349967, '2': 61.672461811668754}",262.6339341484064,6871.586230237551,0.48767497911552943
EI,5,30,-0.8363729697650943,"{'0': 107.16331845514787, '1': 57.39811810370858, '2': 77.51070391580998}",242.07214047466644,11147.146831395763,0.2146387639429372
EIPU,1,9,-6.704703505959748,"{'0': 142.88254498717257, '1': 57.013206131464344, '2': 50.379831417757956}",250.27558253639484,5089.105916604633,0.6302494097246091
EI,1,31,-3.012980904521644,"{'0': 140.0034453322924, '1': 81.0576068946748, '2': 69.5299570977059}",290.5910093246731,11803.838884163019,0.20390682574579033
EEIPU,5,7,-5.412477205214575,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 69.42650049351306}",69.62650049649329,3439.7554161557878,0.6983372960937497
EIPU,5,13,-4.9328099160097185,"{'0': 143.96211363457286, '1': 69.33527507592267, '2': 74.89390118398059}",288.1912898944761,6316.946136169054,0.5133420832795047
EIPU-MEMO,5,6,-5.892582653201666,"{'0': 0.10000000149011612, '1': 56.29496148781769, '2': 73.52013456765306}",129.91509605696086,3357.2901158563304,0.7350918906249998
EIPU,3,15,-1.733653743984814,"{'0': 140.57371493397108, '1': 61.02107213369973, '2': 35.85268500427626}",237.44747207194706,6883.76334625319,0.46329123015975293
EI,4,33,-1.5264605676324121,"{'0': 143.50219257271027, '1': 79.43061213177496, '2': 57.16802761461849}",280.10083231910374,12010.505172201367,0.18402591023557577
EI,2,23,-4.07454498556179,"{'0': 140.07848716666484, '1': 67.45775493082434, '2': 52.568047296400984}",260.10428939389016,9428.98795430805,0.30735686772502346
EI,3,28,-2.858987200450511,"{'0': 140.11988702719734, '1': 67.20546302643156, '2': 35.595144939478956}",242.92049499310784,10516.149521601401,0.2378268852553321
EIPU,4,15,-4.037795826626434,"{'0': 176.238882542772, '1': 63.194254070114525, '2': 61.56439955096184}",300.9975361638484,7172.583766401399,0.46329123015975293
EIPU,2,12,-5.410037062693122,"{'0': 140.38346643302305, '1': 78.9848606340017, '2': 50.24352774624632}",269.61185481327107,6165.996473165906,0.5403600876626365
EI,1,32,-2.041377737040716,"{'0': 140.08775695550855, '1': 81.06767971559086, '2': 75.10709072568952}",296.2625273967889,12100.101411559808,0.1937114844585008
EI,5,31,-0.8363729697650943,"{'0': 140.35127890950503, '1': 78.42968140946981, '2': 62.715131228495096}",281.49609154747,11428.642922943232,0.20390682574579033
EIPU,1,10,-6.704703505959748,"{'0': 140.19311382698228, '1': 62.69753574239113, '2': 72.64521658040783}",275.5358661497812,5364.641782754415,0.5987369392383786
EI,4,34,-1.5264605676324121,"{'0': 147.39515897313896, '1': 83.43805218082463, '2': 64.32061970274509}",295.1538308567087,12305.659003058076,0.17482461472379698
EI,2,24,-4.07454498556179,"{'0': 140.6815942330768, '1': 68.14519389008473, '2': 54.3444332528336}",263.1712213759951,9692.159175684044,0.2919890243387723
EI,1,33,-2.041377737040716,"{'0': 140.32557105318696, '1': 86.00475265527761, '2': 74.79619009727296}",301.12651380573755,12401.227925365545,0.18402591023557577
EI,3,29,-2.858987200450511,"{'0': 139.9987631921445, '1': 72.93199510658386, '2': 35.59522087876197}",248.52597917749034,10764.67550077889,0.2259355409925655
EIPU,3,16,-1.733653743984814,"{'0': 140.01290592666564, '1': 70.90218441244367, '2': 35.59749727696663}",246.51258761607596,7130.275933869267,0.44012666865176525
EIPU,5,14,-4.9328099160097185,"{'0': 120.91746933936662, '1': 54.44262594089833, '2': 74.89394964319396}",250.2540449234589,6567.200181092513,0.48767497911552943
EI,5,32,-0.8363729697650943,"{'0': 111.20939050319765, '1': 84.4068041349108, '2': 68.33886732627965}",263.9550619643881,11692.597984907621,0.1937114844585008
EI,1,34,-2.041377737040716,"{'0': 140.44110220990513, '1': 81.40835906358045, '2': 74.93807743267156}",296.78753870615714,12698.015464071703,0.17482461472379698
EI,4,35,-1.5264605676324121,"{'0': 139.98756953121247, '1': 89.19807372954513, '2': 53.30362924982118}",282.4892725105788,12588.148275568654,0.16608338398760714
EIPU,1,11,-5.937856038974847,"{'0': 140.12217495267856, '1': 65.2797770371757, '2': 59.97918400568811}",265.38113599554237,5630.022918749957,0.5688000922764596
EI,5,33,-0.8363729697650943,"{'0': 109.67963423438, '1': 50.40737237459153, '2': 50.13891131781828}",210.2259179267898,11902.82390283441,0.18402591023557577
EEIPU,3,8,-8.493956318752081,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 73.30431730939972}",73.50431731237995,3688.231436435585,0.6634204312890623
EI,2,25,-4.07454498556179,"{'0': 140.0240668046992, '1': 67.17829008736592, '2': 54.034955784899644}",261.2373126769648,9953.39648836101,0.27738957312183365
EIPU-MEMO,1,5,-8.740785324816553,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 38.57796728762547}",38.7779672906057,3214.806948888431,0.7737809374999999
EIPU,3,17,-1.733653743984814,"{'0': 141.06427648777972, '1': 92.15732835783211, '2': 69.00599539233995}",302.2276002379518,7432.503534107219,0.41812033521917696
EI,1,35,-2.041377737040716,"{'0': 142.8824037916044, '1': 65.71126573972197, '2': 71.35704423053551}",279.95071376186183,12977.966177833565,0.16608338398760714
EIPU,4,16,-4.037795826626434,"{'0': 139.99842412264775, '1': 72.48583845511038, '2': 60.691011320859715}",273.17527389861783,7445.759040300017,0.44012666865176525
EEIPU,1,7,-7.870135130821174,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 71.54007117480383}",71.74007117778406,3342.408842610392,0.6983372960937497
EI,2,26,-3.5596908687927864,"{'0': 140.04991624456815, '1': 71.25999535052685, '2': 56.21830309213717}",267.52821468723215,10220.924703048242,0.263520094465742
EEIPU,2,8,-6.1780736803636636,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 61.439276118832964}",61.6392761218132,3562.9935558966176,0.6634204312890623
EI,5,34,-0.8363729697650943,"{'0': 143.74587946558796, '1': 83.63928374843226, '2': 35.01604453744415}",262.40120775146437,12165.225110585874,0.17482461472379698
EI,3,30,-2.858987200450511,"{'0': 140.00715479224408, '1': 72.346770705071, '2': 35.59535238782931}",247.94927788514437,11012.624778664034,0.2146387639429372
EI,1,36,-2.041377737040716,"{'0': 142.8824037916044, '1': 78.44192342804003, '2': 50.5351313792476}",271.85945859889205,13249.825636432457,0.15777921478822676
EEIPU,4,8,-8.149829462486393,"{'0': 0.10000000149011612, '1': 75.28442064476378, '2': 58.082043143692175}",133.4664637899461,3799.912616203567,0.6634204312890623
EI,4,36,-1.5264605676324121,"{'0': 140.02362121720466, '1': 68.5780727411425, '2': 54.50457363323113}",263.10626759157833,12851.254543160232,0.15777921478822676
EIPU,1,12,-5.790878569618861,"{'0': 140.00831973691217, '1': 66.65987019586348, '2': 44.43109168666552}",251.09928161944117,5881.122200369398,0.5403600876626365
EIPU,2,13,-5.410037062693122,"{'0': 140.12918111876965, '1': 92.78673385261851, '2': 51.80048812694318}",284.71640309833134,6450.712876264237,0.5133420832795047
EIPU,5,15,-4.9328099160097185,"{'0': 143.788691581865, '1': 60.58126304617236, '2': 74.8939510431485}",279.26390567118585,6846.464086763699,0.46329123015975293
EIPU-MEMO,4,6,-9.452517522116832,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 50.54355974612544}",50.74355974910567,3592.8187505130227,0.7350918906249998
EI,1,37,-2.041377737040716,"{'0': 142.8824037916044, '1': 58.70029079041696, '2': 85.51641663802864}",287.09911122005,13536.924747652507,0.14989025404881542
EI,5,35,-0.8363729697650943,"{'0': 140.02714970051053, '1': 78.13729241305832, '2': 58.40147256474596}",276.5659146783148,12441.791025264189,0.16608338398760714
EI,2,27,-3.5596908687927864,"{'0': 140.09858625495278, '1': 64.78059907507392, '2': 55.000037626607686}",259.8792229566344,10480.803926004877,0.25034408974245487
EI,1,38,-2.041377737040716,"{'0': 142.8824037916044, '1': 72.86657634787296, '2': 49.83246102929253}",265.58144116876986,13802.506188821277,0.14239574134637464
EI,4,37,-1.5264605676324121,"{'0': 140.095973971317, '1': 79.12168363870407, '2': 57.786272933230215}",277.0039305432513,13128.258473703483,0.14989025404881542
EIPU,1,13,-5.431434758723515,"{'0': 140.02836892661375, '1': 62.60563118651278, '2': 52.30084059633087}",254.93484070945743,6136.057041078856,0.5133420832795047
EI,5,36,-0.8363729697650943,"{'0': 144.40801830382276, '1': 78.30573615590279, '2': 36.94902536718773}",259.66277982691327,12701.453805091101,0.15777921478822676
EI,3,31,-2.858987200450511,"{'0': 138.68625189090199, '1': 75.75738793726067, '2': 70.59941175786176}",285.0430515860244,11297.667830250059,0.20390682574579033
EIPU,3,18,-1.733653743984814,"{'0': 140.01825865785884, '1': 70.02909280126478, '2': 35.595265304538145}",245.64261676366175,7678.146150870881,0.3972143184582181
EI,1,39,-2.041377737040716,"{'0': 142.8824037916044, '1': 94.52599105594078, '2': 54.30784001118879}",291.71623485873397,14094.22242368001,0.1352759542790559
EIPU,4,17,-4.037795826626434,"{'0': 139.99472656623846, '1': 69.04038081185489, '2': 53.600591446700484}",262.63569882479385,7708.39473912481,0.41812033521917696
EI,2,28,-3.5596908687927864,"{'0': 140.79394429029037, '1': 68.73896873139184, '2': 55.35221247658597}",264.88512549826817,10745.689051503145,0.2378268852553321
EIPU-MEMO,2,7,-4.905259285418358,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 51.899656396137935}",52.09965639911817,3488.561802876371,0.6983372960937497
EEIPU,5,8,-5.412477205214575,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 74.98588874497021}",75.18588874795044,3514.941304903738,0.6634204312890623
EI,5,37,-0.8363729697650943,"{'0': 144.15520706195943, '1': 88.5277976882976, '2': 63.57377663234206}",296.2567813825991,12997.7105864737,0.14989025404881542
EI,4,38,-1.5264605676324121,"{'0': 142.38469121801597, '1': 59.935466402277456, '2': 45.80717488558141}",248.12733250587485,13376.385806209359,0.14239574134637464
EI,1,40,-2.041377737040716,"{'0': 142.8824037916044, '1': 57.19653096448111, '2': 56.20763613278809}",256.2865708888736,14350.508994568883,0.1285121565651031
EIPU-MEMO,5,7,-5.892582653201666,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 54.46811611715314}",54.66811612013337,3411.9582319764636,0.6983372960937497
EI,5,38,-0.8363729697650943,"{'0': 140.86343030301853, '1': 52.115451485428586, '2': 45.76415227931088}",238.743034067758,13236.453620541459,0.14239574134637464
EI,2,29,-2.955303418164097,"{'0': 140.0043443364926, '1': 73.72184185634377, '2': 58.472782146702976}",272.19896833953936,11017.888019842683,0.2259355409925655
EIPU-MEMO,3,7,-8.493956318752081,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 67.44085488395785}",67.64085488693809,3617.2223516076897,0.6983372960937497
EEIPU,1,8,-7.870135130821174,"{'0': 0.10000000149011612, '1': 59.40626471992365, '2': 48.22432557964113}",107.73059030105489,3450.139432911447,0.6634204312890623
EI,3,32,-2.858987200450511,"{'0': 138.68625189090199, '1': 58.836406031832425, '2': 74.83030075176524}",272.35295867449963,11570.020788924558,0.1937114844585008
EIPU,1,14,-4.775711573850398,"{'0': 140.05430322772855, '1': 65.91490364772366, '2': 40.259335005702745}",246.22854188115497,6382.285582960011,0.48767497911552943
EIPU,5,16,-4.11542717013757,"{'0': 140.52557259076244, '1': 70.02223330141821, '2': 74.89390118398059}",285.4417070761612,7131.90579383986,0.44012666865176525
EI,5,39,-0.8363729697650943,"{'0': 140.7183261464544, '1': 59.89219945628771, '2': 36.65766036762042}",237.2681859703625,13473.721806511821,0.1352759542790559
EI,4,39,-1.5264605676324121,"{'0': 140.87311537884221, '1': 84.53029856656613, '2': 53.981849847901394}",279.3852637933097,13655.77107000267,0.1352759542790559
EEIPU,3,9,-8.493956318752081,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 69.79074856684755}",69.99074856982779,3758.2221850054125,0.6302494097246091
EI,2,30,-2.8924667022249038,"{'0': 140.03619320011543, '1': 71.81699396130537, '2': 60.038538156013864}",271.8917253174347,11289.779745160118,0.2146387639429372
EIPU,4,18,-4.037795826626434,"{'0': 139.9988248335959, '1': 73.40363155038997, '2': 58.2669220744066}",271.6693784583925,7980.0641175832025,0.3972143184582181
EI,5,40,-0.8363729697650943,"{'0': 147.47818995013301, '1': 90.43297978182527, '2': 36.65766036762042}",274.5688300995787,13748.2906366114,0.1285121565651031
EI,2,31,-2.8924667022249038,"{'0': 140.01507252958086, '1': 72.80854227214462, '2': 58.845282428817}",271.6688972305425,11561.44864239066,0.20390682574579033
EIPU,2,14,-4.240248546056069,"{'0': 140.14221410280493, '1': 86.73860645519673, '2': 54.94407186941246}",281.8248924274141,6732.537768691651,0.48767497911552943
EIPU,1,15,-4.775711573850398,"{'0': 141.41122420138666, '1': 76.17770355738591, '2': 44.11280009393346}",261.70172785270603,6643.987310812718,0.46329123015975293
EI,4,40,-1.5264605676324121,"{'0': 147.0034733559972, '1': 77.33775783043379, '2': 57.786272933230215}",282.1275041196612,13937.89857412233,0.1285121565651031
EIPU-MEMO,1,6,-8.740785324816553,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 49.81735707356752}",50.01735707654775,3264.824305964979,0.7350918906249998
EI,3,33,-1.487232423186907,"{'0': 140.00145222041652, '1': 80.28087870649969, '2': 35.59531175000237}",255.87764267691858,11825.898431601476,0.18402591023557577
